transaction_id,order_date,ship_date,order_total,product_category,discount_pct,region
TX1008333,2025-07-11,2025-07-13,1092.95,Services,25,North
TX1005521,01/12/2025,2025-01-13,506.5,Office Supplies,20,North
TX1005650,04/01/2025,2025-04-10,973.47,Software,10,West
TX1005506,03/27/2025,2025-04-02,585.98,Furniture,15,Central
TX1005465,2025-09-08,2025-09-14,842.43,Office Supplies,25,North
TX1008404,04/06/2025,2025-04-09,161.15,Software,15,South
TX1010523,08/05/2025,2025-05-10,2343.92,Services,25,Central
TX1002026,06/13/2025,2025-06-21,2697.44,Furniture,15,North
TX1002184,16/02/2025,2025-02-20,434.08,Furniture,0,North
TX1004350,06/06/2025,2025-06-07,2023.85,Furniture,25,North
TX1005840,04/01/2025,2025-01-13,2259.37, electronics,25,South
TX1003034,16/09/2025,2025-09-24,883.31,Services,25,South
TX1000152,04/06/2025,2025-04-08,2625.67,Office Supplies,15,West
TX1005621,17/02/2025,2025-02-26,924.14,Electronics,5,West
TX1008338,05/06/2025,2025-05-12,25.99,Software,10,Central
TX1007175,05/09/2025,2025-05-16,2254.27,Furniture,25,Central
TX1001594,2025-09-11,2025-09-17,247.76,Furniture,20,East
TX1001063,11/03/2025,2025-11-07,2283.67,Office Supplies,15,East
TX1006391,2025-02-22,2025-02-23,364.91, electronics,25,South
TX1007837,07/21/2025,2025-07-28,2445.02,Furniture,5,West
TX1010347,03/07/2025,2025-03-15,1492.67,Office Supplies,25,East
TX1008216,2025-06-05,2025-06-14,1726.05,Office Supplies,20,South
TX1007925,26/08/2025,2025-08-29,1257.51,ELECTRONICS,25,West
TX1001288,23/07/2025,2025-07-24,1285.13,Services,20,East
TX1010718,07/27/2025,2025-08-04,2640.62,Services,0,North
TX1012958,2025-08-21,2025-08-09,1669.55,Software,10,Central
TX1004996,02/24/2026,2026-02-26,776.32,Electronics ,15,South
TX1000861,13/09/2025,2025-09-23,302.15,Office Supplies,15,West
TX1012003,27/12/2025,2026-01-03,1386.72,Software,20,Central
TX1004163,23/12/2025,2025-12-31,1529.67,Software,5,East
TX1012778,03/14/2025,2025-03-17,376.22, electronics,25,South
TX1013758,2025-11-17,2025-11-24,407.37,Services,20,South
TX1002160,2025-12-08,2025-12-18,263.22,Software,0,North
TX1006256,2025-04-28,2025-05-06,1323.74,Software,15,North
TX1014417,2025-01-19,2025-01-27,234.07,Services,10,East
TX1001751,2025-04-22,2025-04-26,745.35,Office Supplies,10,Central
TX1012102,06/22/2025,2025-06-30,1974.75,Software,5,South
TX1004663,15/10/2025,2025-10-19,389.62,Office Supplies,20,South
TX1004846,2025-03-19,2025-03-25,1496.99,Software,10,East
TX1013680,2025-07-12,2025-07-22,898.45,electronics,25,West
TX1012635,2025-03-16,2025-03-24,1748.54,Services,5,Central
TX1002049,05/15/2025,2025-05-24,930.72,electronics,20,East
TX1013065,15/06/2025,2025-06-18,623.19,Office Supplies,10,Central
TX1012774,2025-03-14,2025-03-16,1069.16,Electronics,20,East
TX1006894,2025-11-26,2025-12-02,1568.89,Services,25,East
TX1010579,2025-07-29,2025-08-05,211.98,Software,0,West
TX1011117,01/05/2026,2026-01-14,1595.43,Software,20,West
TX1012827,01/24/2025,2025-01-31,2054.23,Office Supplies,0,East
TX1010915,29/07/2025,2025-07-30,908.43,Furniture,15,West
TX1000925,11/09/2025,2025-09-21,1328.85,Furniture,0,South
TX1009963,2025-02-11,2025-02-15,94.56,Services,25,East
TX1007942,07/16/2025,2025-07-21,456.12,Furniture,5,West
TX1009729,03/30/2025,2025-04-07,1377.39,Software,20,East
TX1006492,05/13/2025,2025-05-23,569.75,Services,0,West
TX1013028,11/01/2025,2025-11-10,183.27,Furniture,0,North
TX1005874,26/12/2025,2026-01-03,888.59,Office Supplies,25,North
TX1004724,2025-04-17,2025-04-23,632.92, electronics,0,East
TX1001467,2026-02-21,2026-03-01,1267.67,Office Supplies,20,West
TX1011760,08/06/2025,2025-08-13,1854.67,Furniture,10,Central
TX1013627,12/08/2025,2025-08-19,1928.58,Electronics ,10,East
TX1006295,2025-10-26,2025-11-02,1426.89,Furniture,20,West
TX1014083,06/28/2025,2025-07-04,1890.13,Office Supplies,0,North
TX1008004,03/08/2025,2025-08-09,614.43,Furniture,25,Central
TX1000458,12/10/2025,2025-10-15,2370.25,ELECTRONICS,20,South
TX1008820,2025-08-30,2025-09-03,513.0, electronics,25,West
TX1013295,29/08/2025,2025-08-31,872.05,Furniture,15,West
TX1013375,2025-06-05,2025-06-06,159.61,Software,5,North
TX1003557,2025-05-17,2025-05-25,2310.41, electronics,10,West
TX1012248,2025-07-26,2025-07-31,2012.21,Office Supplies,25,East
TX1006663,01/17/2025,2025-01-24,1178.59,Office Supplies,20,Central
TX1008203,10/27/2025,2025-11-05,1171.27,Furniture,25,Central
TX1004971,2025-09-26,2025-10-06,2405.12,Office Supplies,25,South
TX1011982,2025-03-16,2025-03-22,939.74,Software,0,South
TX1006336,04/24/2025,2025-04-30,2402.35,Software,5,Central
TX1004534,2025-08-16,2025-08-25,311.82,Software,5,South
TX1003529,12/05/2025,2025-05-17,72.31,Software,5,South
TX1001870,03/26/2025,2025-03-31,1409.83,Services,0,East
TX1009713,03/01/2025,2025-03-09,257.9,Services,5,East
TX1014586,01/17/2025,2025-01-18,240.99,Software,20,North
TX1002366,2025-01-14,2025-01-17,60.1,Furniture,25,North
TX1013079,2026-01-07,2026-01-17,1692.59,Electronics ,0,West
TX1014119,02/10/2025,2025-02-13,771.23,electronics,20,South
TX1009236,17/01/2026,2026-01-21,1903.12,Office Supplies,25,East
TX1004311,17/07/2025,2025-07-20,2156.82,Software,10,North
TX1000454,24/02/2025,2025-03-04,694.8,Office Supplies,5,West
TX1005065,09/05/2025,2025-09-13,1270.04,Furniture,0,Central
TX1000436,12/27/2025,2026-01-03,721.1,Software,20,West
TX1005424,2025-09-16,2025-09-19,1401.78,Services,20,Central
TX1004512,03/05/2026,2026-03-09,1480.65,Office Supplies,10,Central
TX1009933,22/12/2025,2026-01-01,588.7,Furniture,15,East
TX1007568,2026-01-08,2026-01-15,2458.66, electronics,20,South
TX1013941,2025-07-28,2025-08-05,1031.79, electronics,5,East
TX1001625,2026-03-13,2026-03-20,992.21,Electronics,10,East
TX1011825,05/13/2025,2025-05-19,1417.42, electronics,0,North
TX1014607,09/01/2025,2025-09-07,2500.59,Office Supplies,15,South
TX1011824,18/02/2025,2025-02-27,583.97,Furniture,25,North
TX1013057,2025-06-14,2025-06-24,1331.48,Software,0,North
TX1009173,01/04/2026,2026-01-07,1848.76,Furniture,20,North
TX1013046,07/09/2025,2025-07-17,1481.96,Electronics ,15,East
TX1008756,05/01/2026,2026-01-15,1176.18,electronics,5,South
TX1010211,2026-02-24,2026-02-26,2399.24,Software,10,South
TX1010864,03/16/2025,2025-03-22,1276.0,Furniture,0,South
TX1012572,2025-04-21,2025-04-28,2602.67,Electronics ,25,Central
TX1014111,12/09/2025,2025-09-13,2497.35,Furniture,0,South
TX1012209,2025-02-09,2025-02-16,2088.31,Electronics ,15,North
TX1005081,2026-02-23,2026-03-05,487.35,Furniture,25,Central
TX1006544,01/15/2025,2025-01-17,1722.22,Office Supplies,20,West
TX1010795,2025-12-15,2025-12-23,343.73,Office Supplies,10,South
TX1003646,2025-06-28,2025-07-05,2327.62,Furniture,5,South
TX1002970,2026-02-21,2026-02-26,2272.52,Software,20,Central
TX1013076,11/08/2025,2025-11-12,629.79,Furniture,15,East
TX1009251,06/02/2025,2025-06-12,332.15,Furniture,10,East
TX1009397,2025-06-13,2025-06-22,779.73,Electronics ,20,North
TX1007871,01/22/2026,2026-01-25,2236.7,Office Supplies,10,East
TX1000817,08/10/2025,2025-08-13,2092.47,Services,20,Central
TX1000107,02/14/2026,2026-02-15,786.9,Software,15,East
TX1005835,07/08/2025,2025-07-15,2432.13,Services,20,East
TX1007634,05/21/2025,2025-05-25,1574.88,Office Supplies,25,South
TX1010561,04/02/2025,2025-02-05,1315.43,Furniture,20,East
TX1002866,2025-04-01,2025-04-02,842.64,electronics,10,East
TX1014367,27/02/2026,2026-03-07,1153.29,Furniture,0,North
TX1010891,12/06/2025,2025-12-15,1543.01,Furniture,20,Central
TX1013670,08/03/2025,2025-08-09,2759.4,Software,25,East
TX1002826,2025-09-25,2025-09-30,2227.47,Services,15,West
TX1001633,2025-06-14,2025-06-16,759.0,Software,10,East
TX1004231,2025-05-03,2025-05-07,1639.43,Furniture,5,East
TX1001823,2025-02-22,2025-03-01,473.95,Electronics,10,Central
TX1002086,2026-01-06,2026-01-13,2657.88,Furniture,0,North
TX1006864,03/12/2025,2025-03-19,1419.39,Services,0,South
TX1014188,20/03/2026,2026-03-30,497.98,Software,0,North
TX1003754,2025-10-28,2025-11-07,1416.76,Furniture,10,East
TX1001954,03/08/2026,2026-03-11,545.87,Office Supplies,15,East
TX1011797,2025-04-26,2025-04-29,204.44,Furniture,25,West
TX1007605,2025-04-09,2025-04-18,2465.29,Office Supplies,15,West
TX1008839,2025-07-18,2025-07-26,1129.49,Services,10,North
TX1007205,2025-09-11,2025-09-21,1684.46,Office Supplies,25,South
TX1003806,26/04/2025,2025-05-02,706.88,Services,0,South
TX1010146,2025-05-01,2025-05-11,397.45,Services,0,Central
TX1000599,05/11/2025,2025-05-20,684.56,Services,15,East
TX1009502,2025-12-27,2026-01-06,1189.6,Office Supplies,15,East
TX1002453,2025-02-26,2025-03-07,1932.87,Furniture,5,East
TX1004310,07/26/2025,2025-07-28,86.91,Electronics,20,South
TX1010525,2025-12-19,2025-12-23,2575.17,Services,15,South
TX1011071,07/09/2025,2025-07-14,1847.58,Services,0,North
TX1006403,09/23/2025,2025-09-30,2011.92,Software,15,East
TX1004649,2025-01-30,2025-02-01,346.43,Furniture,20,East
TX1002686,2026-02-09,2026-02-13,1106.77,electronics,10,South
TX1001788,13/08/2025,2025-08-14,2282.64,Services,20,East
TX1010892,02/08/2025,2025-08-12,1296.01,Electronics,25,South
TX1002863,04/10/2025,2025-10-09,1975.63,Office Supplies,5,North
TX1002910,2025-01-25,2025-01-26,2150.7,Office Supplies,5,South
TX1009000,01/06/2026,2026-01-08,1889.2,Services,10,Central
TX1003255,24/02/2025,2025-02-25,2794.22,Services,20,North
TX1011226,27/12/2025,2025-12-29,381.62,Services,20,West
TX1004196,2025-11-11,2025-11-15,1807.4,Furniture,25,East
TX1002687,25/08/2025,2025-09-03,1679.68,Software,0,East
TX1008113,30/12/2025,2026-01-03,584.99, electronics,5,East
TX1011822,2025-09-09,2025-09-11,606.88,Furniture,25,East
TX1009533,01/28/2025,2025-01-31,341.08,Electronics ,5,West
TX1007509,11/21/2025,2025-11-28,1364.35,Services,25,North
TX1007606,2025-05-23,2025-05-31,1669.87,Software,5,South
TX1003880,2025-10-02,2025-10-10,2351.77,Electronics,25,South
TX1006070,02/10/2025,2025-02-20,1003.05,Office Supplies,15,North
TX1002151,2025-12-27,2025-12-31,556.43,Services,20,West
TX1008848,02/20/2025,2025-02-25,2451.57,Office Supplies,10,West
TX1010587,05/24/2025,2025-06-02,305.79,Furniture,25,South
TX1007311,05/09/2025,2025-05-12,1866.35,Office Supplies,25,Central
TX1002894,2025-10-01,2025-10-07,348.19,Software,10,West
TX1011402,08/02/2025,2025-08-04,2263.24,Furniture,5,Central
TX1007688,26/11/2025,2025-12-01,1512.98,Furniture,25,Central
TX1000281,02/22/2025,2025-02-28,325.51,Software,5,East
TX1014270,06/21/2025,2025-06-26,1666.77,Software,0,South
TX1003797,2026-01-14,2026-01-16,470.44,Services,25,West
TX1004799,2025-07-11,2025-07-20,837.89,ELECTRONICS,25,North
TX1014497,2025-04-27,2025-04-29,1124.66,Software,25,North
TX1008089,2025-03-21,2025-03-27,21.35,Furniture,10,West
TX1013196,07/15/2025,2025-07-16,470.54, electronics,0,Central
TX1007527,2025-01-18,2025-01-28,917.97,Office Supplies,5,North
TX1004176,16/12/2025,2025-12-20,1878.76,Office Supplies,20,West
TX1001479,15/08/2025,2025-08-23,2647.96,Office Supplies,5,South
TX1012236,18/12/2025,2025-12-22,1597.32,Software,20,West
TX1008406,2025-11-08,2025-11-09,605.15,ELECTRONICS,15,West
TX1006267,10/10/2025,2025-10-18,2179.89,Office Supplies,25,Central
TX1004483,03/16/2026,2026-03-23,480.96,Office Supplies,15,Central
TX1005476,2025-05-30,2025-06-03,1161.13, electronics,5,Central
TX1011517,07/31/2025,2025-08-07,1466.4,Furniture,0,East
TX1007078,14/02/2026,2026-02-20,2477.93,Software,25,South
TX1008173,2025-11-27,2025-12-06,894.76,Services,5,East
TX1006050,04/07/2025,2025-04-08,747.53,Software,10,South
TX1009118,2025-02-12,2025-02-13,1274.65,electronics,20,Central
TX1014505,10/09/2025,2025-09-13,1916.04,ELECTRONICS,25,North
TX1004500,2025-03-17,2025-03-20,1294.27,Office Supplies,20,West
TX1013553,02/13/2025,2025-02-16,2796.62,Office Supplies,15,East
TX1012352,01/06/2025,2025-06-05,2222.45,Electronics ,20,South
TX1013182,09/26/2025,2025-09-27,2169.58,Software,15,East
TX1006337,2026-01-01,2026-01-11,1146.47,ELECTRONICS,15,East
TX1000186,11/13/2025,2025-11-22,1514.99,Furniture,10,South
TX1004920,2025-07-19,2025-07-20,113.32,Furniture,25,West
TX1004181,05/01/2025,2025-01-07,256.06,Office Supplies,0,North
TX1003140,2026-02-24,2026-03-01,114.3,Office Supplies,0,East
TX1001560,2025-06-09,2025-06-10,2253.69,Services,0,Central
TX1005867,2025-12-19,2025-12-20,625.57,Office Supplies,5,Central
TX1014261,2025-07-21,2025-07-30,2374.23,Software,10,West
TX1004354,12/16/2025,2025-12-22,663.79,Services,25,East
TX1001638,15/04/2025,2025-04-16,1489.41,Furniture,0,East
TX1010176,2025-11-14,2025-11-21,1214.17,Office Supplies,20,West
TX1009309,2025-09-18,2025-09-27,385.62,Office Supplies,0,Central
TX1004099,11/03/2026,2026-03-13,1987.3,ELECTRONICS,15,South
TX1011500,2025-10-30,2025-11-01,1060.66,Office Supplies,5,East
TX1005453,01/27/2025,2025-02-06,890.98,Furniture,20,Central
TX1014327,2025-07-01,2025-07-08,2727.04,Services,0,Central
TX1006349,09/20/2025,2025-09-21,2277.86,Office Supplies,15,North
TX1003834,23/10/2025,2025-10-25,413.28,Services,5,North
TX1009286,06/21/2025,2025-06-27,1065.91,Software,10,North
TX1002442,2025-07-27,2025-07-30,2351.66,Software,10,North
TX1014233,04/08/2025,2025-08-07,1250.52,electronics,0,North
TX1010215,28/11/2025,2025-12-06,867.39,Services,10,South
TX1001208,2025-08-26,2025-09-04,1138.96,Furniture,20,South
TX1002955,12/12/2025,2025-12-18,1317.33,Software,15,East
TX1007701,10/11/2025,2025-10-19,307.14,Office Supplies,20,North
TX1003241,11/15/2025,2025-11-25,278.09,Office Supplies,0,East
TX1007530,2025-03-22,2025-03-25,1713.5,Furniture,15,Central
TX1008531,2025-12-04,2025-12-08,2154.26,Services,20,West
TX1003067,09/01/2026,2026-01-17,1702.13,Furniture,10,South
TX1013745,2026-02-01,2026-02-08,2348.96,Furniture,20,East
TX1008476,2025-06-06,2025-06-10,2113.86,Electronics ,15,Central
TX1003994,2025-11-20,2025-11-27,1188.76,Services,5,West
TX1002331,2025-03-27,2025-04-01,1140.95,Services,5,South
TX1008810,2025-01-06,2025-01-07,929.9,Furniture,15,Central
TX1014150,2026-03-03,2026-03-08,1005.14,Software,25,Central
TX1009059,09/12/2025,2025-12-13,879.18,Software,15,East
TX1009539,2025-06-24,2025-07-04,1601.45,Software,25,Central
TX1007110,2025-10-12,2025-10-21,1619.62,Furniture,20,South
TX1002363,2025-01-07,2025-01-14,957.13,Office Supplies,20,South
TX1005239,01/07/2025,2025-01-14,2581.08,Furniture,20,North
TX1000427,2025-03-09,2025-03-14,1736.44,Furniture,25,Central
TX1008324,16/12/2025,2025-12-25,2592.03,Office Supplies,0,Central
TX1001920,2025-03-31,2025-04-10,2706.74,Services,25,Central
TX1011499,2025-05-17,2025-05-22,1139.34,Electronics ,25,East
TX1006350,2026-01-20,2026-01-27,2141.28,Office Supplies,0,West
TX1008048,23/03/2026,2026-03-26,1210.81,Services,0,West
TX1001328,12/11/2025,2025-11-14,1131.96,Furniture,10,South
TX1014631,04/20/2025,2025-04-25,813.74,Electronics,10,West
TX1002860,09/13/2025,2025-09-16,966.9,ELECTRONICS,5,South
TX1005677,01/05/2026,2026-01-15,2755.7,Office Supplies,20,North
TX1002285,2026-03-08,2026-03-16,159.38,electronics,25,West
TX1014509,04/12/2025,2025-12-06,69.14,Software,10,Central
TX1010484,09/09/2025,2025-09-13,734.88,Software,0,East
TX1009919,12/22/2025,2026-01-01,1354.39,Office Supplies,15,East
TX1010417,09/02/2025,2025-02-11,2134.47,Software,10,West
TX1003210,09/19/2025,2025-09-21,1951.68,Furniture,20,Central
TX1002409,10/10/2025,2025-10-16,2725.7,Software,5,West
TX1006429,08/02/2025,2025-02-15,2197.06,electronics,10,West
TX1004171,06/25/2025,2025-06-26,2076.46,Software,10,Central
TX1010284,2025-09-22,2025-09-25,261.8,Software,15,Central
TX1003055,21/11/2025,2025-11-28,99.17,Software,25,South
TX1005719,2026-02-23,2026-03-01,1676.84,Electronics,20,East
TX1012651,2025-07-08,2025-07-15,1574.99,Furniture,15,North
TX1004809,2025-03-05,2025-03-14,88.17,Services,5,Central
TX1008006,27/01/2025,2025-02-04,673.59,Software,25,South
TX1012547,05/04/2025,2025-04-10,433.86,ELECTRONICS,0,West
TX1011173,2025-12-01,2025-12-08,110.37,Office Supplies,0,South
TX1013190,2025-08-17,2025-08-23,1834.62,Furniture,20,West
TX1002657,2026-01-29,2026-02-01,992.98, electronics,5,Central
TX1005210,2025-05-29,2025-06-05,764.6,Furniture,15,South
TX1008522,06/07/2025,2025-07-14,2643.33,Services,5,Central
TX1011403,12/18/2025,2025-12-24,430.18,Services,0,South
TX1010109,2026-02-07,2026-02-11,134.32,Services,10,West
TX1005154,14/08/2025,2025-08-22,605.95,Services,25,South
TX1002641,2025-02-26,2025-02-28,2664.41,Furniture,15,South
TX1006621,28/01/2026,2026-02-01,2493.67,electronics,10,West
TX1000628,18/01/2025,2025-01-25,2302.61,Furniture,10,East
TX1012459,2025-09-19,2025-09-29,1142.14,Office Supplies,20,East
TX1012363,2025-08-12,2025-08-17,2546.48,Services,5,Central
TX1012273,2025-09-22,2025-10-02,2369.62,Furniture,25,Central
TX1008715,03/26/2026,2026-03-30,830.03,Furniture,0,West
TX1008067,12/18/2025,2025-12-21,2204.91, electronics,15,West
TX1008588,2025-05-28,2025-06-01,920.87,ELECTRONICS,5,South
TX1011801,2026-03-22,2026-03-30,1545.08,Furniture,15,South
TX1011792,2025-07-02,2025-07-09,689.66,Electronics,25,South
TX1011739,13/03/2026,2026-03-14,834.31,Office Supplies,0,West
TX1010136,03/09/2026,2026-03-15,1364.78,Software,0,East
TX1000501,04/06/2025,2025-06-10,139.33,Software,0,West
TX1013559,11/11/2025,2025-11-13,80.77, electronics,20,West
TX1012708,04/11/2025,2025-04-20,1029.77,Furniture,10,West
TX1011713,2025-07-10,2025-07-12,204.07,Software,10,North
TX1008760,04/09/2025,2025-09-12,1612.62,Electronics ,15,South
TX1006079,31/03/2025,2025-04-01,2013.78,Office Supplies,5,North
TX1000236,08/01/2025,2025-01-11,1499.66,Office Supplies,25,Central
TX1004689,2025-02-09,2025-02-18,90.56,Software,5,North
TX1008226,17/01/2026,2026-01-23,557.41,electronics,25,Central
TX1012010,2025-11-01,2025-11-09,2593.83,Services,25,North
TX1010797,04/30/2025,2025-05-04,993.58,Software,15,East
TX1001996,2025-10-02,2025-10-11,1418.06,Furniture,20,East
TX1000531,2025-11-22,2025-11-30,1517.33,Services,20,Central
TX1010799,2025-02-04,2025-02-09,1255.5,Software,10,Central
TX1012619,01/11/2026,2026-01-20,1959.16,Software,25,Central
TX1008958,02/09/2025,2025-09-04,1930.44,ELECTRONICS,0,South
TX1009122,09/03/2025,2025-03-15,1021.28,Office Supplies,25,East
TX1009554,2025-09-26,2025-10-02,1442.81,Services,20,South
TX1001066,2026-02-25,2026-03-07,1103.61,Software,20,South
TX1005405,2026-01-15,2026-01-18,2265.5,Office Supplies,25,West
TX1004975,10/12/2025,2025-12-20,2788.39,Electronics,15,East
TX1004686,2026-03-06,2026-03-08,474.29,Office Supplies,5,Central
TX1000145,08/01/2025,2025-08-10,1643.19,Software,20,East
TX1002158,2025-11-11,2025-11-17,971.15,Office Supplies,0,North
TX1014514,02/04/2025,2025-02-10,1528.79,electronics,10,South
TX1009513,10/26/2025,2025-10-27,2077.57,Furniture,0,Central
TX1004009,2025-04-28,2025-04-29,2487.88,Furniture,10,South
TX1006514,16/02/2025,2025-02-26,1596.48,Furniture,20,Central
TX1007279,02/09/2025,2025-02-12,809.37,Software,10,Central
TX1013115,01/09/2025,2025-09-09,847.24,Office Supplies,25,South
TX1008964,2025-01-03,2025-01-12,645.38,Software,10,South
TX1001759,2026-03-19,2026-03-21,612.01,Furniture,5,Central
TX1007792,2025-10-01,2025-10-11,1438.89,Office Supplies,10,East
TX1001524,05/18/2025,2025-05-25,1128.77,Office Supplies,5,North
TX1009524,09/10/2025,2025-10-19,268.87,Services,0,West
TX1003533,2025-08-16,2025-08-24,1805.76,Services,25,West
TX1010596,08/18/2025,2025-08-25,119.73,Software,5,East
TX1003928,28/04/2025,2025-05-04,1990.59,Electronics ,10,Central
TX1012540,2025-03-28,2025-04-04,164.43,Software,10,North
TX1007726,2026-02-20,2026-03-01,2080.64,Office Supplies,20,South
TX1007905,01/31/2026,2026-02-09,1725.32,Office Supplies,5,East
TX1014574,17/08/2025,2025-08-18,2243.35,Software,20,North
TX1006975,2025-08-09,2025-08-17,1333.43,Services,10,Central
TX1002317,22/12/2025,2025-12-24,631.95,Furniture,0,North
TX1004529,2025-05-16,2025-05-24,1197.68,Furniture,20,South
TX1009220,04/19/2025,2025-04-22,2547.75,Office Supplies,0,West
TX1008408,2025-03-05,2025-03-08,2553.49,Services,10,South
TX1004813,18/06/2025,2025-06-24,1994.16,Office Supplies,5,West
TX1007785,05/07/2025,2025-07-09,378.35,Services,10,South
TX1013556,11/07/2025,2025-07-21,2592.93,Services,15,South
TX1002911,2026-03-16,2026-03-26,2460.5,Services,25,Central
TX1000277,02/17/2026,2026-02-25,1613.82,Services,15,East
TX1004776,11/11/2025,2025-11-19,1433.46,Services,5,East
TX1010248,2025-09-12,2025-09-15,868.6,Furniture,15,South
TX1011843,2025-08-28,2025-09-05,2342.79,Software,5,East
TX1002893,05/09/2025,2025-09-12,2176.86,Furniture,20,Central
TX1013599,2025-09-18,2025-09-23,1537.07,Office Supplies,10,South
TX1002046,01/26/2025,2025-02-05,2063.43,Furniture,25,North
TX1014283,12/07/2025,2025-07-21,576.16,Electronics ,25,South
TX1003521,11/03/2026,2026-03-12,971.57,Furniture,10,West
TX1001777,05/18/2025,2025-05-20,1995.1,Office Supplies,15,Central
TX1007868,19/07/2025,2025-07-22,-492.04,Services,25,East
TX1003979,09/17/2025,2025-09-18,1624.46,Services,15,North
TX1014186,07/08/2025,2025-07-18,1367.27,Furniture,25,Central
TX1009576,2025-09-05,2025-09-14,1268.12,Services,0,West
TX1009435,18/03/2026,2026-03-28,862.93,Services,10,East
TX1011123,2025-09-06,2025-09-10,2271.09,Electronics ,5,South
TX1009076,2025-12-10,2025-12-11,1432.09,Electronics,25,North
TX1005335,06/03/2026,2026-03-11,392.29,Furniture,15,Central
TX1010779,02/04/2026,2026-02-08,1812.53,Services,5,West
TX1001153,2025-04-07,2025-04-09,1360.7,Services,15,Central
TX1012355,12/19/2025,2025-12-28,180.99,Office Supplies,0,West
TX1005116,02/06/2025,2025-06-09,1655.81,Office Supplies,5,West
TX1004952,09/02/2025,2025-09-07,2474.36,ELECTRONICS,25,Central
TX1013292,2026-03-10,2026-03-12,647.35,Services,25,West
TX1012503,01/14/2026,2026-01-16,2113.26,Software,0,West
TX1005641,2025-03-14,2025-03-20,2145.15,Office Supplies,0,South
TX1000086,2026-01-03,2026-01-06,1876.07,Services,25,South
TX1010411,01/06/2025,2025-01-08,98.77,Software,20,South
TX1001465,14/07/2025,2025-07-18,1010.68,Furniture,25,South
TX1010385,03/22/2026,2026-04-01,2788.98,Software,20,West
TX1013464,12/09/2025,2025-12-18,2272.98,Office Supplies,10,West
TX1005713,2025-12-28,2026-01-04,318.77,Services,5,Central
TX1004640,2025-05-04,2025-05-09,2365.69,Furniture,5,West
TX1013105,04/11/2025,2025-04-19,2587.88,Office Supplies,0,West
TX1006846,12/09/2025,2025-12-16,-337.79,Office Supplies,25,Central
TX1008027,2026-02-03,2026-02-06,617.59,Services,25,West
TX1009984,21/01/2026,2026-01-30,514.57,Services,5,Central
TX1013986,24/02/2025,2025-02-27,434.89,Furniture,20,West
TX1004318,2025-07-16,2025-07-17,2762.07,Services,0,East
TX1009201,02/24/2025,2025-03-04,1541.91,Services,0,Central
TX1001405,2026-01-11,2026-01-19,2775.75,Furniture,15,North
TX1005837,01/17/2025,2025-01-21,1617.34,Software,15,North
TX1006414,05/04/2025,2025-04-15,153.7,Services,5,Central
TX1008438,10/11/2025,2025-10-12,776.26,electronics,15,South
TX1003689,2026-01-28,2026-02-06,2646.02,Office Supplies,10,West
TX1010776,09/12/2025,2025-09-13,2351.13,Furniture,0,West
TX1001403,04/03/2025,2025-03-11,731.5,Office Supplies,5,West
TX1003218,2026-03-08,2026-03-15,55.38,Services,10,Central
TX1012921,16/02/2025,2025-02-17,639.39,ELECTRONICS,5,Central
TX1009048,2026-03-09,2026-03-14,1046.42,Office Supplies,5,South
TX1009905,02/08/2025,2025-02-12,950.36,Software,5,South
TX1003561,2025-10-22,2025-10-23,14.33,Furniture,5,East
TX1010189,03/03/2026,2026-03-07,347.47,Furniture,20,South
TX1004264,21/08/2025,2025-08-28,1571.06,Furniture,20,South
TX1004140,2025-06-14,2025-06-18,709.63,Services,20,North
TX1011662,2025-05-27,2025-06-03,1877.8,Software,25,North
TX1000939,2025-03-01,2025-03-08,614.05,Office Supplies,5,North
TX1014403,11/17/2025,2025-11-19,2456.65,Software,20,North
TX1008578,02/20/2026,2026-02-27,1604.47,Furniture,10,Central
TX1001542,06/17/2025,2025-06-25,2478.3,Office Supplies,15,West
TX1000515,19/11/2025,2025-11-26,300.53,Furniture,20,North
TX1011146,2025-03-23,2025-03-28,1458.53,Software,5,South
TX1012323,14/06/2025,2025-06-16,1725.11,Services,5,West
TX1004000,2025-08-07,2025-08-10,485.96,Furniture,15,South
TX1013417,17/02/2025,2025-02-25,679.55,Office Supplies,20,North
TX1011135,2025-09-10,2025-09-17,1271.99,Electronics ,10,North
TX1013820,07/23/2025,2025-07-29,1137.84,ELECTRONICS,25,North
TX1006466,12/07/2025,2025-12-09,627.07,Software,25,Central
TX1006441,07/07/2025,2025-07-08,744.81,Office Supplies,15,North
TX1010800,10/14/2025,2025-10-18,1727.5,ELECTRONICS,5,East
TX1006899,01/28/2025,2025-02-07,286.48,Office Supplies,20,East
TX1003200,05/08/2025,2025-08-12,1429.51,ELECTRONICS,25,Central
TX1008336,2025-02-04,2025-02-08,1025.51,Furniture,20,North
TX1006348,31/07/2025,2025-08-06,443.46,Furniture,10,North
TX1007746,22/10/2025,2025-10-24,1051.58,Office Supplies,15,East
TX1006775,2025-01-23,2025-01-27,49.63,Services,15,East
TX1006062,12/09/2025,2025-12-16,561.08,Furniture,25,South
TX1003291,2026-03-05,2026-03-11,2246.09,Furniture,5,North
TX1011228,02/28/2026,2026-03-07,1874.87,Software,15,North
TX1014547,05/29/2025,2025-06-01,1438.48,Furniture,5,West
TX1009442,02/08/2025,2025-02-17,857.87,Services,5,West
TX1014322,2025-09-22,2025-09-24,651.22,Software,0,South
